space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
225,7.0,31.0,24.0,19.0,12.0,7.0,74.0,82.0,8.0,78.0,4.0,74.0,14.0067,69.723,55.7163,41.86485,27.85815,14.0067,63.05,302.91,239.86,182.98000000000002,119.93,63.05,13.0,15.0,2.0,14.0,1.0,13.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,122.0,51.0,96.5,25.5,71.0,1.81,3.04,1.23,2.425,0.615,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.76875,18.8575,4.088750000000001,16.813125,2.0443750000000005,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,129.0,65.0,64.0,-3,3,6,4.242640687119285,7.1477083304501345,9.725945118128655,0.5322422892664432
14,8.0,40.0,32.0,18.666666666666668,14.222222222222223,8.0,44.0,87.0,43.0,72.66666666666667,19.11111111111111,87.0,15.9994,91.224,75.22460000000001,41.07426666666667,33.43315555555555,15.9994,54.8,2128.0,2073.2,745.8666666666667,921.4222222222221,54.8,4.0,16.0,12.0,12.0,5.333333333333333,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,175.0,109.0,102.33333333333333,48.444444444444436,66.0,1.33,3.44,2.11,2.736666666666667,0.9377777777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,23.195,14.09,13.801666666666668,6.262222222222223,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,-2,4,6,4.242640687119285,5.575212839267253,12.233689797735211,0.47432101516745867
221,22.0,76.0,54.0,49.0,27.0,22.0,43.0,57.0,14.0,50.0,7.0,43.0,47.867,190.23,142.363,119.04849999999999,71.1815,47.867,1941.0,3306.0,1365.0,2623.5,682.5,1941.0,4.0,8.0,4.0,6.0,2.0,4.0,4.0,6.0,2.0,5.0,1.0,4.0,144.0,160.0,16.0,152.0,8.0,144.0,1.54,2.2,0.6600000000000001,1.87,0.33000000000000007,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,22.0,18.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,14.09,16.69,2.6000000000000014,15.39,1.3000000000000007,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.126666666665e-05,1.126666666665e-05,0.0,194.0,194.0,0.0,194.0,0.0,194.0,-2,2,4,2.8284271247461903,13.30711503339581,14.85556295064832,0.6966014169441593
221,6.0,30.0,24.0,22.2,6.480000000000001,25.0,52.0,77.0,25.0,60.4,10.08,52.0,12.0107,65.38,53.369299999999996,48.440967,14.5721068,54.938045,692.68,3823.0,3130.32,1814.536,803.3856000000001,1519.0,7.0,14.0,7.0,9.4,2.88,7.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,76.0,139.0,63.0,123.0,19.2,139.0,1.55,2.55,0.9999999999999998,1.7700000000000002,0.3120000000000001,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,7.4,1.8400000000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.8,1.52,5.0,5.64,13.96,8.32,10.21255172414,1.8290206896559993,10.4875862069,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,0.000310120689655,0.000310120689655,0.000186072413793,0.00014885793103439998,0.000310120689655,194.0,217.0,23.0,207.8,11.039999999999997,217.0,0,0,0,0.0,6.912013279933675,11.638830250444718,0.7943215892229095
14,14.0,42.0,28.0,28.88888888888889,13.234567901234566,14.0,12.0,78.0,66.0,54.0,21.333333333333332,78.0,28.0855,95.96,67.8745,64.22596666666666,32.12485925925926,28.0855,1687.0,2896.0,1209.0,2114.8888888888887,520.7407407407406,1687.0,3.0,14.0,11.0,8.88888888888889,4.54320987654321,14.0,3.0,5.0,2.0,4.111111111111111,0.9876543209876544,3.0,111.0,190.0,79.0,142.88888888888889,28.34567901234568,111.0,1.22,2.16,0.9400000000000002,1.8355555555555556,0.27358024691358024,1.9,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876544,2.0,0.0,5.0,5.0,1.8888888888888888,2.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.444444444444445,1.0370370370370372,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753088,4.0,0.0,9.0,9.0,3.6666666666666665,3.2592592592592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.777777777777778,1.5802469135802468,4.0,15.69,32.365,16.675000000000004,21.506666666666668,4.825925925925926,20.44,0.0,0.773,0.773,0.34355555555555556,0.38172839506172834,0.773,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,220.33333333333334,11.703703703703699,227.0,-4,6,10,4.5,6.289452049133353,16.955158517251036,0.7173780016515153
11,14.0,78.0,64.0,48.90909090909091,31.73553719008265,78.0,63.0,78.0,15.0,69.81818181818181,7.438016528925619,63.0,28.0855,195.084,166.9985,119.1755909090909,82.80917355371902,195.084,1687.0,2041.4,354.4000000000001,1880.309090909091,175.73553719008268,2041.4,10.0,14.0,4.0,11.818181818181818,1.9834710743801656,10.0,3.0,6.0,3.0,4.636363636363637,1.487603305785124,6.0,111.0,136.0,25.0,124.63636363636364,12.396694214876034,136.0,1.9,2.28,0.3799999999999999,2.1072727272727274,0.18842975206611562,2.28,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,2.0,2.0,0.9090909090909091,0.9917355371900826,0.0,0.0,9.0,9.0,4.909090909090909,4.462809917355372,9.0,0.0,14.0,14.0,7.636363636363637,6.942148760330579,14.0,4.0,24.0,20.0,14.909090909090908,9.917355371900827,24.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,4.0,4.0,1.8181818181818181,1.9834710743801651,0.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.909090909090909,0.9917355371900828,2.0,15.02,20.44,5.420000000000002,17.483636363636364,2.687603305785125,15.02,0.0,0.773,0.773,0.3513636363636364,0.38330578512396696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.9090909090909,0.9917355371900825,225.0,-4,4,8,4.101649596414192,12.638403157271341,15.658285467482376,0.5208533044970598
221,8.0,56.0,48.0,20.4,14.88,8.0,9.0,87.0,78.0,62.6,29.279999999999994,87.0,15.9994,137.327,121.3276,46.638439999999996,36.766847999999996,15.9994,54.8,1941.0,1886.2,621.08,679.5360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,114.6,58.32000000000001,66.0,0.89,3.44,2.55,2.55,1.068,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,63.59,54.485,21.519,16.8284,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663,5.898802191516733,13.128928401202586,0.8506123656065441
225,29.0,29.0,0.0,29.0,0.0,29.0,64.0,64.0,0.0,64.0,0.0,64.0,63.546,63.546,0.0,63.546,0.0,63.546,1357.77,1357.77,0.0,1357.77,0.0,1357.77,11.0,11.0,0.0,11.0,0.0,11.0,4.0,4.0,0.0,4.0,0.0,4.0,132.0,132.0,0.0,132.0,0.0,132.0,1.9,1.9,0.0,1.9,0.0,1.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.07,11.07,0.0,11.07,0.0,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,0,0,0,0.0,8.799754999074223,11.991312887377532,0.8594550735932979
191,14.0,45.0,31.0,33.666666666666664,13.111111111111112,45.0,12.0,78.0,66.0,57.5,15.166666666666666,59.0,28.0855,102.9055,74.82000000000001,75.632225,31.697816666666668,102.9055,1687.0,2237.0,550.0,1980.6666666666667,256.3333333333333,2237.0,3.0,14.0,11.0,9.666666666666666,2.888888888888889,9.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,5.0,111.0,190.0,79.0,139.66666666666666,19.111111111111114,142.0,1.22,2.28,1.0599999999999998,1.9766666666666666,0.3033333333333333,2.28,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,8.0,8.0,4.166666666666667,3.8333333333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.333333333333333,2.6666666666666665,9.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,9.0,9.0,2.5,2.1666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.333333333333333,1.5555555555555554,3.0,13.64,32.365,18.725,19.0275,5.3875,13.64,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,220.5,8.833333333333334,225.0,0,0,0,0.0,7.715399642693817,16.27786895333546,0.6808586583660644
148,46.0,51.0,5.0,47.2962962962963,1.9204389574759952,46.0,62.0,85.0,23.0,67.96296296296296,8.834019204389575,62.0,106.42,121.76,15.340000000000003,110.39703703703705,5.891906721536357,106.42,903.78,1828.05,924.27,1588.4244444444444,355.00082304526745,1828.05,10.0,15.0,5.0,11.296296296296296,1.9204389574759944,10.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,139.0,0.0,139.0,0.0,139.0,2.05,2.2,0.15000000000000036,2.161111111111111,0.05761316872428007,2.2,0.0,2.0,2.0,0.5185185185185185,0.7681755829903978,0.0,0.0,3.0,3.0,0.7777777777777778,1.1522633744855968,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0,11.296296296296296,1.9204389574759944,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7777777777777778,1.1522633744855968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7777777777777778,1.1522633744855968,0.0,14.41,31.56,17.15,18.856296296296296,6.587105624142661,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,209.7037037037037,22.66117969821674,225.0,0,0,0,0.0,10.745834736723431,17.059502340046574,0.6931537362386784
139,13.0,30.0,17.0,21.2,7.040000000000001,13.0,7.0,73.0,66.0,58.2,20.479999999999997,69.0,26.9815386,65.38,38.398461399999995,44.96021544,16.335827648,26.9815386,692.68,1115.0,422.32000000000005,873.46,144.62400000000002,692.68,2.0,13.0,11.0,10.4,3.3599999999999994,12.0,3.0,4.0,1.0,3.6,0.48,3.0,121.0,176.0,55.0,132.4,17.440000000000005,121.0,1.0,1.65,0.6499999999999999,1.504,0.2016,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,6.4,4.4799999999999995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,13.96,37.77,23.810000000000002,19.73,7.215999999999999,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,212.6,14.88,194.0,0,0,0,0.0,3.827625915003576,19.510124054005235,0.6294524365093227
139,13.0,39.0,26.0,18.384615384615383,6.627218934911242,13.0,12.0,73.0,61.0,60.92307692307692,14.863905325443787,73.0,26.9815386,88.90585,61.9243114,39.44173529230769,15.335626698224852,26.9815386,933.47,2180.0,1246.53,1383.5969230769233,554.0023668639053,933.47,3.0,13.0,10.0,10.076923076923077,3.5976331360946747,13.0,3.0,5.0,2.0,3.4615384615384617,0.5680473372781065,3.0,121.0,190.0,69.0,131.84615384615384,13.349112426035502,121.0,1.22,1.66,0.43999999999999995,1.5953846153846156,0.05775147928994066,1.61,1.0,2.0,1.0,1.6923076923076923,0.4260355029585799,2.0,0.0,1.0,1.0,0.6153846153846154,0.47337278106508873,1.0,0.0,5.0,5.0,1.6153846153846154,2.0828402366863905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.923076923076923,1.2781065088757395,3.0,0.0,1.0,1.0,0.3076923076923077,0.4260355029585799,0.0,0.0,5.0,5.0,3.076923076923077,2.3668639053254434,5.0,0.0,9.0,9.0,2.230769230769231,2.745562130177515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,5.615384615384615,0.7573964497041419,5.0,11.19,32.365,21.175000000000004,16.07423076923077,3.0056804733727818,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,223.84615384615384,4.591715976331367,225.0,0,0,0,0.0,4.23369538442174,15.469828686392013,0.6755334750973953
8,13.0,42.0,29.0,18.8,9.280000000000001,13.0,50.0,73.0,23.0,68.4,7.359999999999997,73.0,26.9815386,95.96,68.97846139999999,40.777230880000005,22.073107648,26.9815386,933.47,2896.0,1962.53,1325.976,628.0096000000001,933.47,6.0,13.0,7.0,11.6,2.24,13.0,3.0,5.0,2.0,3.4,0.6399999999999999,3.0,121.0,154.0,33.0,127.6,10.559999999999997,121.0,1.61,2.16,0.55,1.7200000000000002,0.17600000000000007,1.61,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.6,0.9600000000000002,3.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.2,0.3200000000000001,5.0,15.69,16.48,0.7900000000000009,16.322,0.2528000000000009,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,225.8,1.280000000000007,225.0,0,0,0,0.0,4.184681061243368,16.179379445377506,0.5623821873583493
15,14.0,77.0,63.0,41.6,28.320000000000004,20.0,7.0,78.0,71.0,42.4,28.320000000000004,7.0,28.0855,192.217,164.13150000000002,98.53510000000001,74.94552000000002,40.078,1115.0,2739.0,1624.0,1879.0,688.0,1115.0,2.0,14.0,12.0,7.2,4.159999999999999,2.0,3.0,6.0,3.0,4.6,1.1199999999999999,4.0,111.0,176.0,65.0,149.0,21.6,141.0,1.0,2.2,1.2000000000000002,1.6600000000000001,0.528,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,7.0,7.0,2.8,3.3599999999999994,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,2.0,23.0,21.0,10.8,9.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.6,0.0,14.21,37.77,23.560000000000002,24.880000000000003,10.312000000000001,14.21,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.4,0.6400000000000035,225.0,0,0,0,0.0,7.927556384162114,20.639573539738535,0.7271983402846266
221,13.0,39.0,26.0,32.5,9.75,39.0,12.0,73.0,61.0,27.25,22.875,12.0,26.9815386,88.90585,61.9243114,73.42477215000001,23.221616774999994,88.90585,933.47,1799.0,865.53,1582.6175,324.57374999999996,1799.0,3.0,13.0,10.0,5.5,3.75,3.0,3.0,5.0,2.0,4.5,0.75,5.0,121.0,190.0,69.0,172.75,25.875,190.0,1.22,1.61,0.3900000000000001,1.3175000000000001,0.1462500000000001,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,9.0,9.0,6.75,3.375,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,8.0,1.5,9.0,16.48,32.365,15.885000000000002,28.39375,5.956875000000001,32.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,0,0,0,0.0,4.451218507308769,27.391309236129825,0.7435597874252702
63,12.0,29.0,17.0,16.75,6.125,13.0,64.0,73.0,9.0,69.5,3.5,73.0,24.305,63.546,39.241,35.453519299999996,14.046240349999998,26.9815386,923.0,1357.77,434.77,1036.9275,160.42125,933.47,2.0,13.0,11.0,9.75,3.875,13.0,3.0,4.0,1.0,3.25,0.375,3.0,121.0,141.0,20.0,128.75,7.75,121.0,1.31,1.9,0.5899999999999999,1.6075,0.14875000000000005,1.61,1.0,2.0,1.0,1.75,0.375,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,4.75,3.125,3.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.75,2.25,5.0,11.07,22.89,11.82,16.73,3.08,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,0,0,0,0.0,3.538469372345994,16.637689252365963,0.6131504014732613
198,4.0,79.0,75.0,41.5,37.5,4.0,66.0,67.0,1.0,66.5,0.5,66.0,9.012182,196.966569,187.954387,102.9893755,93.9771935,9.012182,1337.33,1560.0,222.67000000000007,1448.665,111.33500000000004,1337.33,2.0,11.0,9.0,6.5,4.5,2.0,2.0,6.0,4.0,4.0,2.0,2.0,96.0,136.0,40.0,116.0,20.0,96.0,1.57,2.54,0.97,2.055,0.485,1.57,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,2.0,25.0,23.0,13.5,11.5,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,7.89,16.7,8.809999999999999,12.295,4.404999999999999,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0,0,0,0,0.0,12.9892112218863,13.166148316560486,0.5755306182391638
139,72.0,79.0,7.0,74.33333333333333,3.1111111111111094,72.0,45.0,66.0,21.0,52.0,9.333333333333334,45.0,178.49,196.966569,18.476568999999984,184.64885633333333,8.211808444444435,178.49,1337.33,2506.0,1168.67,2116.443333333333,519.408888888889,2506.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,175.0,39.0,162.0,17.333333333333332,175.0,1.3,2.54,1.24,1.7133333333333336,0.5511111111111112,1.3,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,14.0,14.0,0.0,14.0,0.0,14.0,18.0,25.0,7.0,20.333333333333332,3.1111111111111107,18.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,16.7,22.2,5.5,20.366666666666664,2.444444444444445,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0,0,0,0,0.0,14.848140001239036,20.6501716389342,0.6699388536727471
